X, Y, MAG,
-0.6,-7.9,9.7034e-08,
-0.5,-7.9,9.72281e-08,
-0.4,-7.9,9.73929e-08,
-0.3,-7.9,9.75281e-08,
-0.2,-7.9,9.76334e-08,
-0.1,-7.9,9.77086e-08,
-1.87905e-14,-7.9,9.77533e-08,
0.1,-7.9,9.77674e-08,
0.2,-7.9,9.77509e-08,
0.3,-7.9,9.77037e-08,
0.4,-7.9,9.76259e-08,
0.5,-7.9,9.75174e-08,
0.6,-7.9,9.73785e-08,
0.7,-7.9,9.72094e-08,
0.8,-7.9,9.70102e-08,
0.9,-7.9,9.67814e-08,
1,-7.9,9.65232e-08,
1.1,-7.9,9.62362e-08,
1.2,-7.9,9.59208e-08,
1.3,-7.9,9.55775e-08,
1.4,-7.9,9.52069e-08,
1.5,-7.9,9.48097e-08,
1.6,-7.9,9.43864e-08,
1.7,-7.9,9.39379e-08,
1.8,-7.9,9.34649e-08,
1.9,-7.9,9.29681e-08,
2,-7.9,9.24484e-08,
2.1,-7.9,9.19066e-08,
2.2,-7.9,9.13435e-08,
2.3,-7.9,9.07602e-08,
2.4,-7.9,9.01574e-08,
2.5,-7.9,8.95361e-08,
2.6,-7.9,8.88972e-08,
2.7,-7.9,8.82417e-08,
2.8,-7.9,8.75705e-08,
2.9,-7.9,8.68846e-08,
3,-7.9,8.61848e-08,
3.1,-7.9,8.54722e-08,
3.2,-7.9,8.47476e-08,
3.3,-7.9,8.40119e-08,
3.4,-7.9,8.32662e-08,
3.5,-7.9,8.25112e-08,
3.6,-7.9,8.17479e-08,
3.7,-7.9,8.09771e-08,
3.8,-7.9,8.01996e-08,
3.9,-7.9,7.94163e-08,
4,-7.9,7.86279e-08,
4.1,-7.9,7.78353e-08,
4.2,-7.9,7.70391e-08,
4.3,-7.9,7.62402e-08,
4.4,-7.9,7.54391e-08,
4.5,-7.9,7.46366e-08,
4.6,-7.9,7.38332e-08,
4.7,-7.9,7.30297e-08,
4.8,-7.9,7.22266e-08,
4.9,-7.9,7.14245e-08,
5,-7.9,7.06238e-08,
5.1,-7.9,6.98252e-08,
5.2,-7.9,6.90291e-08,
5.3,-7.9,6.82359e-08,
5.4,-7.9,6.74461e-08,
5.5,-7.9,6.666e-08,
5.6,-7.9,6.58782e-08,
5.7,-7.9,6.51008e-08,
5.8,-7.9,6.43283e-08,
5.9,-7.9,6.3561e-08,
6,-7.9,6.27992e-08,
6.1,-7.9,6.20431e-08,
6.2,-7.9,6.12929e-08,
6.3,-7.9,6.0549e-08,
6.4,-7.9,5.98115e-08,
6.5,-7.9,5.90806e-08,
6.6,-7.9,5.83564e-08,
6.7,-7.9,5.76393e-08,
6.8,-7.9,5.69292e-08,
6.9,-7.9,5.62263e-08,
7,-7.9,5.55308e-08,
7.1,-7.9,5.48427e-08,
7.2,-7.9,5.41621e-08,
7.3,-7.9,5.34891e-08,
7.4,-7.9,5.28238e-08,
7.5,-7.9,5.21662e-08,
7.6,-7.9,5.15163e-08,
7.7,-7.9,5.08742e-08,
7.8,-7.9,5.02399e-08,
7.9,-7.9,4.96134e-08,
8,-7.9,4.89947e-08,
8.1,-7.9,4.83839e-08,
8.2,-7.9,4.77809e-08,
8.3,-7.9,4.71856e-08,
8.4,-7.9,4.65981e-08,
8.5,-7.9,4.60184e-08,
8.6,-7.9,4.54464e-08,
8.7,-7.9,4.4882e-08,
8.8,-7.9,4.43253e-08,
8.9,-7.9,4.37761e-08,
9,-7.9,4.32344e-08,
9.1,-7.9,4.27003e-08,
9.2,-7.9,4.21735e-08,
9.3,-7.9,4.16541e-08,
9.4,-7.9,4.11419e-08,
9.5,-7.9,4.0637e-08,
9.6,-7.9,4.01392e-08,
9.7,-7.9,3.96485e-08,
9.8,-7.9,3.91648e-08,
9.9,-7.9,3.8688e-08,
10,-7.9,3.82181e-08,
-10,-7.8,3.85616e-08,
-9.9,-7.8,3.90375e-08,
-9.8,-7.8,3.95203e-08,
-9.7,-7.8,4.001e-08,
-9.6,-7.8,4.05068e-08,
-9.5,-7.8,4.10107e-08,
-9.4,-7.8,4.15218e-08,
-9.3,-7.8,4.20401e-08,
-9.2,-7.8,4.25657e-08,
-9.1,-7.8,4.30988e-08,
-9,-7.8,4.36392e-08,
-8.9,-7.8,4.41871e-08,
-8.8,-7.8,4.47426e-08,
-8.7,-7.8,4.53056e-08,
-8.6,-7.8,4.58763e-08,
-8.5,-7.8,4.64547e-08,
-8.4,-7.8,4.70407e-08,
-8.3,-7.8,4.76344e-08,
-8.2,-7.8,4.8236e-08,
-8.1,-7.8,4.88452e-08,
-8,-7.8,4.94623e-08,
-7.9,-7.8,5.00871e-08,
-7.8,-7.8,5.07197e-08,
-7.7,-7.8,5.13601e-08,
-7.6,-7.8,5.20082e-08,
-7.5,-7.8,5.2664e-08,
-7.4,-7.8,5.33275e-08,
-7.3,-7.8,5.39987e-08,
-7.2,-7.8,5.46774e-08,
-7.1,-7.8,5.53637e-08,
-7,-7.8,5.60574e-08,
-6.9,-7.8,5.67584e-08,
-6.8,-7.8,5.74667e-08,
-6.7,-7.8,5.81821e-08,
-6.6,-7.8,5.89045e-08,
-6.5,-7.8,5.96338e-08,
-6.4,-7.8,6.03698e-08,
-6.3,-7.8,6.11124e-08,
-6.2,-7.8,6.18613e-08,
-6.1,-7.8,6.26163e-08,
-6,-7.8,6.33773e-08,
-5.9,-7.8,6.4144e-08,
-5.8,-7.8,6.49161e-08,
-5.7,-7.8,6.56934e-08,
-5.6,-7.8,6.64756e-08,
-5.5,-7.8,6.72624e-08,
-5.4,-7.8,6.80534e-08,
-5.3,-7.8,6.88483e-08,
-5.2,-7.8,6.96467e-08,
-5.1,-7.8,7.04482e-08,
-5,-7.8,7.12525e-08,
-4.9,-7.8,7.2059e-08,
-4.8,-7.8,7.28674e-08,
-4.7,-7.8,7.36771e-08,
-4.6,-7.8,7.44877e-08,
-4.5,-7.8,7.52985e-08,
-4.4,-7.8,7.61091e-08,
-4.3,-7.8,7.69189e-08,
-4.2,-7.8,7.77273e-08,
-4.1,-7.8,7.85337e-08,
-4,-7.8,7.93374e-08,
-3.9,-7.8,8.01378e-08,
-3.8,-7.8,8.09342e-08,
-3.7,-7.8,8.17259e-08,
-3.6,-7.8,8.25121e-08,
-3.5,-7.8,8.32922e-08,
-3.4,-7.8,8.40653e-08,
-3.3,-7.8,8.48306e-08,
-3.2,-7.8,8.55875e-08,
-3.1,-7.8,8.63349e-08,
-3,-7.8,8.70722e-08,
-2.9,-7.8,8.77984e-08,
-2.8,-7.8,8.85127e-08,
-2.7,-7.8,8.92142e-08,
-2.6,-7.8,8.99021e-08,
-2.5,-7.8,9.05754e-08,
-2.4,-7.8,9.12333e-08,
-2.3,-7.8,9.18748e-08,
-2.2,-7.8,9.24991e-08,
-2.1,-7.8,9.31052e-08,
-2,-7.8,9.36922e-08,
-1.9,-7.8,9.42594e-08,
-1.8,-7.8,9.48057e-08,
-1.7,-7.8,9.53302e-08,
-1.6,-7.8,9.58323e-08,
-1.5,-7.8,9.63109e-08,
-1.4,-7.8,9.67653e-08,
-1.3,-7.8,9.71947e-08,
-1.2,-7.8,9.75983e-08,
-1.1,-7.8,9.79753e-08,
-1,-7.8,9.83251e-08,
-0.9,-7.8,9.8647e-08,
-0.8,-7.8,9.89402e-08,
-0.7,-7.8,9.92044e-08,
-0.6,-7.8,9.94388e-08,
-0.5,-7.8,9.9643e-08,
-0.4,-7.8,9.98165e-08,
-0.3,-7.8,9.9959e-08,
-0.2,-7.8,1.0007e-07,
-0.1,-7.8,1.00149e-07,
-1.87905e-14,-7.8,1.00197e-07,
0.1,-7.8,1.00212e-07,
0.2,-7.8,1.00195e-07,
0.3,-7.8,1.00146e-07,
0.4,-7.8,1.00064e-07,
0.5,-7.8,9.99509e-08,
0.6,-7.8,9.98054e-08,
0.7,-7.8,9.9628e-08,
0.8,-7.8,9.94191e-08,
0.9,-7.8,9.91791e-08,
1,-7.8,9.89083e-08,
1.1,-7.8,9.86071e-08,
1.2,-7.8,9.82762e-08,
1.3,-7.8,9.7916e-08,
1.4,-7.8,9.75273e-08,
1.5,-7.8,9.71106e-08,
1.6,-7.8,9.66667e-08,
1.7,-7.8,9.61963e-08,
1.8,-7.8,9.57003e-08,
1.9,-7.8,9.51795e-08,
2,-7.8,9.46348e-08,
2.1,-7.8,9.40671e-08,
2.2,-7.8,9.34772e-08,
2.3,-7.8,9.28663e-08,
2.4,-7.8,9.22351e-08,
2.5,-7.8,9.15848e-08,
2.6,-7.8,9.09163e-08,
2.7,-7.8,9.02306e-08,
2.8,-7.8,8.95287e-08,
2.9,-7.8,8.88116e-08,
3,-7.8,8.80803e-08,
3.1,-7.8,8.73358e-08,
3.2,-7.8,8.65792e-08,
3.3,-7.8,8.58113e-08,
3.4,-7.8,8.50331e-08,
3.5,-7.8,8.42456e-08,
3.6,-7.8,8.34497e-08,
3.7,-7.8,8.26464e-08,
3.8,-7.8,8.18364e-08,
3.9,-7.8,8.10206e-08,
4,-7.8,8.02e-08,
4.1,-7.8,7.93752e-08,
4.2,-7.8,7.85471e-08,
4.3,-7.8,7.77165e-08,
4.4,-7.8,7.6884e-08,
4.5,-7.8,7.60503e-08,
4.6,-7.8,7.52162e-08,
4.7,-7.8,7.43823e-08,
4.8,-7.8,7.35491e-08,
4.9,-7.8,7.27172e-08,
5,-7.8,7.18873e-08,
5.1,-7.8,7.10598e-08,
5.2,-7.8,7.02353e-08,
5.3,-7.8,6.94141e-08,
5.4,-7.8,6.85968e-08,
5.5,-7.8,6.77837e-08,
5.6,-7.8,6.69753e-08,
5.7,-7.8,6.61718e-08,
5.8,-7.8,6.53738e-08,
5.9,-7.8,6.45813e-08,
6,-7.8,6.37949e-08,
6.1,-7.8,6.30146e-08,
6.2,-7.8,6.22408e-08,
6.3,-7.8,6.14738e-08,
6.4,-7.8,6.07136e-08,
6.5,-7.8,5.99606e-08,
6.6,-7.8,5.92148e-08,
6.7,-7.8,5.84764e-08,
6.8,-7.8,5.77457e-08,
6.9,-7.8,5.70226e-08,
7,-7.8,5.63073e-08,
7.1,-7.8,5.55999e-08,
7.2,-7.8,5.49005e-08,
7.3,-7.8,5.42091e-08,
7.4,-7.8,5.35258e-08,
7.5,-7.8,5.28507e-08,
7.6,-7.8,5.21837e-08,
7.7,-7.8,5.1525e-08,
7.8,-7.8,5.08745e-08,
7.9,-7.8,5.02321e-08,
8,-7.8,4.9598e-08,
8.1,-7.8,4.89722e-08,
8.2,-7.8,4.83545e-08,
8.3,-7.8,4.77449e-08,
8.4,-7.8,4.71435e-08,
8.5,-7.8,4.65502e-08,
8.6,-7.8,4.5965e-08,
8.7,-7.8,4.53878e-08,
8.8,-7.8,4.48185e-08,
8.9,-7.8,4.42571e-08,
9,-7.8,4.37036e-08,
9.1,-7.8,4.31579e-08,
9.2,-7.8,4.26198e-08,
9.3,-7.8,4.20894e-08,
9.4,-7.8,4.15666e-08,
9.5,-7.8,4.10513e-08,
9.6,-7.8,4.05434e-08,
9.7,-7.8,4.00428e-08,
9.8,-7.8,3.95495e-08,
9.9,-7.8,3.90634e-08,
10,-7.8,3.85844e-08,
-10,-7.7,3.89331e-08,
-9.9,-7.7,3.94182e-08,
-9.8,-7.7,3.99105e-08,
-9.7,-7.7,4.041e-08,
-9.6,-7.7,4.09169e-08,
-9.5,-7.7,4.14311e-08,
-9.4,-7.7,4.19528e-08,
-9.3,-7.7,4.2482e-08,
-9.2,-7.7,4.30188e-08,
-9.1,-7.7,4.35633e-08,
-9,-7.7,4.41156e-08,
-8.9,-7.7,4.46756e-08,
-8.8,-7.7,4.52435e-08,
-8.7,-7.7,4.58193e-08,
-8.6,-7.7,4.64031e-08,
-8.5,-7.7,4.69948e-08,
-8.4,-7.7,4.75947e-08,
-8.3,-7.7,4.82026e-08,
-8.2,-7.7,4.88186e-08,
-8.1,-7.7,4.94428e-08,
-8,-7.7,5.00751e-08,
-7.9,-7.7,5.07156e-08,
-7.8,-7.7,5.13642e-08,
-7.7,-7.7,5.20211e-08,
-7.6,-7.7,5.26861e-08,
-7.5,-7.7,5.33592e-08,
-7.4,-7.7,5.40404e-08,
-7.3,-7.7,5.47297e-08,
-7.2,-7.7,5.5427e-08,
-7.1,-7.7,5.61323e-08,
-7,-7.7,5.68455e-08,
-6.9,-7.7,5.75664e-08,
-6.8,-7.7,5.82951e-08,
-6.7,-7.7,5.90313e-08,
-6.6,-7.7,5.97751e-08,
-6.5,-7.7,6.05261e-08,
-6.4,-7.7,6.12844e-08,
-6.3,-7.7,6.20496e-08,
-6.2,-7.7,6.28217e-08,
-6.1,-7.7,6.36004e-08,
-6,-7.7,6.43855e-08,
-5.9,-7.7,6.51768e-08,
-5.8,-7.7,6.59741e-08,
-5.7,-7.7,6.67769e-08,
-5.6,-7.7,6.75851e-08,
-5.5,-7.7,6.83984e-08,
-5.4,-7.7,6.92163e-08,
-5.3,-7.7,7.00386e-08,
-5.2,-7.7,7.08648e-08,
-5.1,-7.7,7.16946e-08,
-5,-7.7,7.25275e-08,
-4.9,-7.7,7.33631e-08,
-4.8,-7.7,7.4201e-08,
-4.7,-7.7,7.50405e-08,
-4.6,-7.7,7.58812e-08,
-4.5,-7.7,7.67226e-08,
-4.4,-7.7,7.75641e-08,
-4.3,-7.7,7.84051e-08,
-4.2,-7.7,7.92449e-08,
-4.1,-7.7,8.00829e-08,
-4,-7.7,8.09186e-08,
-3.9,-7.7,8.17511e-08,
-3.8,-7.7,8.25797e-08,
-3.7,-7.7,8.34038e-08,
-3.6,-7.7,8.42225e-08,
-3.5,-7.7,8.50351e-08,
-3.4,-7.7,8.58407e-08,
-3.3,-7.7,8.66386e-08,
-3.2,-7.7,8.74279e-08,
-3.1,-7.7,8.82077e-08,
-3,-7.7,8.89772e-08,
-2.9,-7.7,8.97355e-08,
-2.8,-7.7,9.04815e-08,
-2.7,-7.7,9.12146e-08,
-2.6,-7.7,9.19336e-08,
-2.5,-7.7,9.26376e-08,
-2.4,-7.7,9.33257e-08,
-2.3,-7.7,9.3997e-08,
-2.2,-7.7,9.46505e-08,
-2.1,-7.7,9.52851e-08,
-2,-7.7,9.59001e-08,
-1.9,-7.7,9.64943e-08,
-1.8,-7.7,9.70669e-08,
-1.7,-7.7,9.7617e-08,
-1.6,-7.7,9.81436e-08,
-1.5,-7.7,9.86458e-08,
-1.4,-7.7,9.91227e-08,
-1.3,-7.7,9.95735e-08,
-1.2,-7.7,9.99974e-08,
-1.1,-7.7,1.00394e-07,
-1,-7.7,1.00761e-07,
-0.9,-7.7,1.01099e-07,
-0.8,-7.7,1.01408e-07,
-0.7,-7.7,1.01686e-07,
-0.6,-7.7,1.01932e-07,
-0.5,-7.7,1.02147e-07,
-0.4,-7.7,1.0233e-07,
-0.3,-7.7,1.0248e-07,
-0.2,-7.7,1.02598e-07,
-0.1,-7.7,1.02681e-07,
-1.87905e-14,-7.7,1.02732e-07,
0.1,-7.7,1.02748e-07,
0.2,-7.7,1.02731e-07,
0.3,-7.7,1.0268e-07,
0.4,-7.7,1.02594e-07,
0.5,-7.7,1.02475e-07,
0.6,-7.7,1.02323e-07,
0.7,-7.7,1.02137e-07,
0.8,-7.7,1.01918e-07,
0.9,-7.7,1.01666e-07,
1,-7.7,1.01381e-07,
1.1,-7.7,1.01065e-07,
1.2,-7.7,1.00718e-07,
1.3,-7.7,1.0034e-07,
1.4,-7.7,9.99316e-08,
1.5,-7.7,9.94943e-08,
1.6,-7.7,9.90285e-08,
1.7,-7.7,9.85349e-08,
1.8,-7.7,9.80146e-08,
1.9,-7.7,9.74684e-08,
2,-7.7,9.68972e-08,
2.1,-7.7,9.6302e-08,
2.2,-7.7,9.56837e-08,
2.3,-7.7,9.50435e-08,
2.4,-7.7,9.43824e-08,
2.5,-7.7,9.37014e-08,
2.6,-7.7,9.30015e-08,
2.7,-7.7,9.22838e-08,
2.8,-7.7,9.15495e-08,
2.9,-7.7,9.07996e-08,
3,-7.7,9.0035e-08,
3.1,-7.7,8.9257e-08,
3.2,-7.7,8.84666e-08,
3.3,-7.7,8.76647e-08,
3.4,-7.7,8.68524e-08,
3.5,-7.7,8.60307e-08,
3.6,-7.7,8.52006e-08,
3.7,-7.7,8.4363e-08,
3.8,-7.7,8.35189e-08,
3.9,-7.7,8.26691e-08,
4,-7.7,8.18146e-08,
4.1,-7.7,8.09562e-08,
4.2,-7.7,8.00947e-08,
4.3,-7.7,7.92308e-08,
4.4,-7.7,7.83655e-08,
4.5,-7.7,7.74993e-08,
4.6,-7.7,7.6633e-08,
4.7,-7.7,7.57673e-08,
4.8,-7.7,7.49028e-08,
4.9,-7.7,7.404e-08,
5,-7.7,7.31795e-08,
5.1,-7.7,7.2322e-08,
5.2,-7.7,7.14679e-08,
5.3,-7.7,7.06176e-08,
5.4,-7.7,6.97717e-08,
5.5,-7.7,6.89305e-08,
5.6,-7.7,6.80945e-08,
5.7,-7.7,6.72641e-08,
5.8,-7.7,6.64394e-08,
5.9,-7.7,6.5621e-08,
6,-7.7,6.48091e-08,
6.1,-7.7,6.40039e-08,
6.2,-7.7,6.32057e-08,
6.3,-7.7,6.24147e-08,
6.4,-7.7,6.16312e-08,
6.5,-7.7,6.08552e-08,
6.6,-7.7,6.00871e-08,
6.7,-7.7,5.93269e-08,
6.8,-7.7,5.85748e-08,
6.9,-7.7,5.78309e-08,
7,-7.7,5.70953e-08,
7.1,-7.7,5.63681e-08,
7.2,-7.7,5.56493e-08,
7.3,-7.7,5.4939e-08,
7.4,-7.7,5.42373e-08,
7.5,-7.7,5.35442e-08,
7.6,-7.7,5.28597e-08,
7.7,-7.7,5.21839e-08,
7.8,-7.7,5.15167e-08,
7.9,-7.7,5.08582e-08,
8,-7.7,5.02083e-08,
8.1,-7.7,4.9567e-08,
8.2,-7.7,4.89343e-08,
8.3,-7.7,4.83102e-08,
8.4,-7.7,4.76946e-08,
8.5,-7.7,4.70874e-08,
8.6,-7.7,4.64887e-08,
8.7,-7.7,4.58983e-08,
8.8,-7.7,4.53163e-08,
8.9,-7.7,4.47425e-08,
9,-7.7,4.41768e-08,
9.1,-7.7,4.36193e-08,
9.2,-7.7,4.30698e-08,
9.3,-7.7,4.25282e-08,
9.4,-7.7,4.19945e-08,
9.5,-7.7,4.14686e-08,
9.6,-7.7,4.09504e-08,
9.7,-7.7,4.04399e-08,
9.8,-7.7,3.99368e-08,
9.9,-7.7,3.94412e-08,
10,-7.7,3.89529e-08,
-10,-7.6,3.93068e-08,
-9.9,-7.6,3.98014e-08,
-9.8,-7.6,4.03033e-08,
-9.7,-7.6,4.08128e-08,
-9.6,-7.6,4.13299e-08,
-9.5,-7.6,4.18546e-08,
-9.4,-7.6,4.23871e-08,
-9.3,-7.6,4.29274e-08,
-9.2,-7.6,4.34757e-08,
-9.1,-7.6,4.40319e-08,
-9,-7.6,4.45961e-08,
-8.9,-7.6,4.51685e-08,
-8.8,-7.6,4.57491e-08,
-8.7,-7.6,4.63379e-08,
-8.6,-7.6,4.69351e-08,
-8.5,-7.6,4.75406e-08,
-8.4,-7.6,4.81545e-08,
-8.3,-7.6,4.87769e-08,
-8.2,-7.6,4.94078e-08,
-8.1,-7.6,5.00472e-08,
-8,-7.6,5.06951e-08,
-7.9,-7.6,5.13517e-08,
-7.8,-7.6,5.20168e-08,
-7.7,-7.6,5.26905e-08,
-7.6,-7.6,5.33728e-08,
-7.5,-7.6,5.40637e-08,
-7.4,-7.6,5.47631e-08,
-7.3,-7.6,5.54711e-08,
-7.2,-7.6,5.61875e-08,
-7.1,-7.6,5.69123e-08,
-7,-7.6,5.76455e-08,
-6.9,-7.6,5.8387e-08,
-6.8,-7.6,5.91366e-08,
-6.7,-7.6,5.98944e-08,
-6.6,-7.6,6.06601e-08,
-6.5,-7.6,6.14336e-08,
-6.4,-7.6,6.22148e-08,
-6.3,-7.6,6.30035e-08,
-6.2,-7.6,6.37996e-08,
-6.1,-7.6,6.46028e-08,
-6,-7.6,6.54129e-08,
-5.9,-7.6,6.62297e-08,
-5.8,-7.6,6.70529e-08,
-5.7,-7.6,6.78822e-08,
-5.6,-7.6,6.87174e-08,
-5.5,-7.6,6.95581e-08,
-5.4,-7.6,7.0404e-08,
-5.3,-7.6,7.12547e-08,
-5.2,-7.6,7.21099e-08,
-5.1,-7.6,7.2969e-08,
-5,-7.6,7.38318e-08,
-4.9,-7.6,7.46976e-08,
-4.8,-7.6,7.55662e-08,
-4.7,-7.6,7.64368e-08,
-4.6,-7.6,7.7309e-08,
-4.5,-7.6,7.81823e-08,
-4.4,-7.6,7.9056e-08,
-4.3,-7.6,7.99295e-08,
-4.2,-7.6,8.08022e-08,
-4.1,-7.6,8.16734e-08,
-4,-7.6,8.25424e-08,
-3.9,-7.6,8.34085e-08,
-3.8,-7.6,8.42709e-08,
-3.7,-7.6,8.51289e-08,
-3.6,-7.6,8.59817e-08,
-3.5,-7.6,8.68284e-08,
-3.4,-7.6,8.76683e-08,
-3.3,-7.6,8.85003e-08,
-3.2,-7.6,8.93238e-08,
-3.1,-7.6,9.01377e-08,
-3,-7.6,9.09411e-08,
-2.9,-7.6,9.1733e-08,
-2.8,-7.6,9.25126e-08,
-2.7,-7.6,9.32788e-08,
-2.6,-7.6,9.40306e-08,
-2.5,-7.6,9.47671e-08,
-2.4,-7.6,9.54872e-08,
-2.3,-7.6,9.61899e-08,
-2.2,-7.6,9.68742e-08,
-2.1,-7.6,9.75391e-08,
-2,-7.6,9.81835e-08,
-1.9,-7.6,9.88065e-08,
-1.8,-7.6,9.9407e-08,
-1.7,-7.6,9.99841e-08,
-1.6,-7.6,1.00537e-07,
-1.5,-7.6,1.01064e-07,
-1.4,-7.6,1.01565e-07,
-1.3,-7.6,1.02038e-07,
-1.2,-7.6,1.02484e-07,
-1.1,-7.6,1.029e-07,
-1,-7.6,1.03287e-07,
-0.9,-7.6,1.03643e-07,
-0.8,-7.6,1.03967e-07,
-0.7,-7.6,1.0426e-07,
-0.6,-7.6,1.04519e-07,
-0.5,-7.6,1.04746e-07,
-0.4,-7.6,1.04939e-07,
-0.3,-7.6,1.05097e-07,
-0.2,-7.6,1.05221e-07,
-0.1,-7.6,1.05309e-07,
-1.87905e-14,-7.6,1.05363e-07,
0.1,-7.6,1.0538e-07,
0.2,-7.6,1.05363e-07,
0.3,-7.6,1.05309e-07,
0.4,-7.6,1.0522e-07,
0.5,-7.6,1.05095e-07,
0.6,-7.6,1.04935e-07,
0.7,-7.6,1.0474e-07,
0.8,-7.6,1.0451e-07,
0.9,-7.6,1.04245e-07,
1,-7.6,1.03947e-07,
1.1,-7.6,1.03615e-07,
1.2,-7.6,1.0325e-07,
1.3,-7.6,1.02853e-07,
1.4,-7.6,1.02424e-07,
1.5,-7.6,1.01965e-07,
1.6,-7.6,1.01476e-07,
1.7,-7.6,1.00958e-07,
1.8,-7.6,1.00411e-07,
1.9,-7.6,9.98381e-08,
2,-7.6,9.92388e-08,
2.1,-7.6,9.86145e-08,
2.2,-7.6,9.79662e-08,
2.3,-7.6,9.72951e-08,
2.4,-7.6,9.66021e-08,
2.5,-7.6,9.58886e-08,
2.6,-7.6,9.51556e-08,
2.7,-7.6,9.44042e-08,
2.8,-7.6,9.36356e-08,
2.9,-7.6,9.28509e-08,
3,-7.6,9.20513e-08,
3.1,-7.6,9.12379e-08,
3.2,-7.6,9.04118e-08,
3.3,-7.6,8.95741e-08,
3.4,-7.6,8.87259e-08,
3.5,-7.6,8.78682e-08,
3.6,-7.6,8.70021e-08,
3.7,-7.6,8.61285e-08,
3.8,-7.6,8.52486e-08,
3.9,-7.6,8.43631e-08,
4,-7.6,8.34731e-08,
4.1,-7.6,8.25794e-08,
4.2,-7.6,8.16829e-08,
4.3,-7.6,8.07843e-08,
4.4,-7.6,7.98846e-08,
4.5,-7.6,7.89845e-08,
4.6,-7.6,7.80846e-08,
4.7,-7.6,7.71857e-08,
4.8,-7.6,7.62884e-08,
4.9,-7.6,7.53934e-08,
5,-7.6,7.45011e-08,
5.1,-7.6,7.36123e-08,
5.2,-7.6,7.27274e-08,
5.3,-7.6,7.18469e-08,
5.4,-7.6,7.09713e-08,
5.5,-7.6,7.0101e-08,
5.6,-7.6,6.92364e-08,
5.7,-7.6,6.83778e-08,
5.8,-7.6,6.75257e-08,
5.9,-7.6,6.66804e-08,
6,-7.6,6.5842e-08,
6.1,-7.6,6.5011e-08,
6.2,-7.6,6.41876e-08,
6.3,-7.6,6.33719e-08,
6.4,-7.6,6.25642e-08,
6.5,-7.6,6.17647e-08,
6.6,-7.6,6.09736e-08,
6.7,-7.6,6.01909e-08,
6.8,-7.6,5.94168e-08,
6.9,-7.6,5.86514e-08,
7,-7.6,5.78949e-08,
7.1,-7.6,5.71472e-08,
7.2,-7.6,5.64086e-08,
7.3,-7.6,5.56789e-08,
7.4,-7.6,5.49583e-08,
7.5,-7.6,5.42467e-08,
7.6,-7.6,5.35443e-08,
7.7,-7.6,5.28509e-08,
7.8,-7.6,5.21667e-08,
7.9,-7.6,5.14916e-08,
8,-7.6,5.08255e-08,
8.1,-7.6,5.01684e-08,
8.2,-7.6,4.95204e-08,
8.3,-7.6,4.88813e-08,
8.4,-7.6,4.82512e-08,
8.5,-7.6,4.76299e-08,
8.6,-7.6,4.70174e-08,
8.7,-7.6,4.64136e-08,
8.8,-7.6,4.58185e-08,
8.9,-7.6,4.5232e-08,
9,-7.6,4.4654e-08,
9.1,-7.6,4.40845e-08,
9.2,-7.6,4.35233e-08,
9.3,-7.6,4.29704e-08,
9.4,-7.6,4.24256e-08,
9.5,-7.6,4.18889e-08,
9.6,-7.6,4.13603e-08,
9.7,-7.6,4.08395e-08,
9.8,-7.6,4.03265e-08,
9.9,-7.6,3.98213e-08,
10,-7.6,3.93236e-08,
-10,-7.5,3.96827e-08,
-9.9,-7.5,4.01869e-08,
-9.8,-7.5,4.06987e-08,
-9.7,-7.5,4.12183e-08,
-9.6,-7.5,4.17458e-08,
-9.5,-7.5,4.22812e-08,
-9.4,-7.5,4.28247e-08,
-9.3,-7.5,4.33763e-08,
-9.2,-7.5,4.39361e-08,
-9.1,-7.5,4.45043e-08,
-9,-7.5,4.50808e-08,
-8.9,-7.5,4.56658e-08,
-8.8,-7.5,4.62593e-08,
-8.7,-7.5,4.68614e-08,
-8.6,-7.5,4.74722e-08,
-8.5,-7.5,4.80918e-08,
-8.4,-7.5,4.87201e-08,
-8.3,-7.5,4.93573e-08,
-8.2,-7.5,5.00034e-08,
-8.1,-7.5,5.06584e-08,
-8,-7.5,5.13224e-08,
-7.9,-7.5,5.19954e-08,
-7.8,-7.5,5.26774e-08,
-7.7,-7.5,5.33684e-08,
-7.6,-7.5,5.40685e-08,
-7.5,-7.5,5.47776e-08,
-7.4,-7.5,5.54957e-08,
-7.3,-7.5,5.62228e-08,
-7.2,-7.5,5.69588e-08,
-7.1,-7.5,5.77038e-08,
-7,-7.5,5.84576e-08,
-6.9,-7.5,5.92202e-08,
-6.8,-7.5,5.99915e-08,
-6.7,-7.5,6.07714e-08,
-6.6,-7.5,6.15597e-08,
-6.5,-7.5,6.23564e-08,
-6.4,-7.5,6.31613e-08,
-6.3,-7.5,6.39743e-08,
-6.2,-7.5,6.47951e-08,
-6.1,-7.5,6.56236e-08,
-6,-7.5,6.64596e-08,
-5.9,-7.5,6.73027e-08,
-5.8,-7.5,6.81528e-08,
-5.7,-7.5,6.90096e-08,
-5.6,-7.5,6.98728e-08,
-5.5,-7.5,7.0742e-08,
-5.4,-7.5,7.16169e-08,
-5.3,-7.5,7.24972e-08,
-5.2,-7.5,7.33824e-08,
-5.1,-7.5,7.42721e-08,
-5,-7.5,7.51659e-08,
-4.9,-7.5,7.60633e-08,
-4.8,-7.5,7.69638e-08,
-4.7,-7.5,7.78669e-08,
